id,customer_id,region,month,cohort,segment,opening_mrr,new_mrr,expansion_mrr,contraction_mrr,churn_mrr,closing_mrr,channel,source_kind,scenario_id
SUB-063-05,SAAS-063,West,2026-05,2026-03,Scale,575,0,0,0,0,575,Partner,synthetic,planning-v2-seed-20260920
SUB-063-06,SAAS-063,West,2026-06,2026-03,Scale,575,0,0,0,0,575,Partner,synthetic,planning-v2-seed-20260920
SUB-063-07,SAAS-063,West,2026-07,2026-03,Scale,575,0,0,0,575,0,Partner,synthetic,planning-v2-seed-20260920
SUB-063-08,SAAS-063,West,2026-08,2026-03,Scale,0,0,0,0,0,0,Partner,synthetic,planning-v2-seed-20260920
SUB-063-09,SAAS-063,West,2026-09,2026-03,Scale,0,0,0,0,0,0,Partner,synthetic,planning-v2-seed-20260920
SUB-064-04,SAAS-064,Central,2026-04,2026-04,Growth,0,775,0,0,0,775,Outbound,synthetic,planning-v2-seed-20260920
SUB-064-05,SAAS-064,Central,2026-05,2026-04,Growth,775,0,0,0,0,775,Outbound,synthetic,planning-v2-seed-20260920
SUB-064-06,SAAS-064,Central,2026-06,2026-04,Growth,775,0,0,0,775,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-064-07,SAAS-064,Central,2026-07,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-064-08,SAAS-064,Central,2026-08,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-064-09,SAAS-064,Central,2026-09,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-065-05,SAAS-065,East,2026-05,2026-05,Enterprise,0,900,0,0,0,900,Inbound,synthetic,planning-v2-seed-20260920
SUB-065-06,SAAS-065,East,2026-06,2026-05,Enterprise,900,0,100,0,0,1000,Inbound,synthetic,planning-v2-seed-20260920
SUB-065-07,SAAS-065,East,2026-07,2026-05,Enterprise,1000,0,0,0,0,1000,Inbound,synthetic,planning-v2-seed-20260920
SUB-065-08,SAAS-065,East,2026-08,2026-05,Enterprise,1000,0,0,0,0,1000,Inbound,synthetic,planning-v2-seed-20260920
SUB-065-09,SAAS-065,East,2026-09,2026-05,Enterprise,1000,0,0,0,0,1000,Inbound,synthetic,planning-v2-seed-20260920
SUB-066-06,SAAS-066,West,2026-06,2026-06,Scale,0,1025,0,0,0,1025,Partner,synthetic,planning-v2-seed-20260920
SUB-066-07,SAAS-066,West,2026-07,2026-06,Scale,1025,0,0,0,0,1025,Partner,synthetic,planning-v2-seed-20260920
SUB-066-08,SAAS-066,West,2026-08,2026-06,Scale,1025,0,0,0,0,1025,Partner,synthetic,planning-v2-seed-20260920
SUB-066-09,SAAS-066,West,2026-09,2026-06,Scale,1025,0,0,0,0,1025,Partner,synthetic,planning-v2-seed-20260920
SUB-067-01,SAAS-067,Central,2026-01,2026-01,Growth,0,1150,0,0,0,1150,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-02,SAAS-067,Central,2026-02,2026-01,Growth,1150,0,0,0,0,1150,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-03,SAAS-067,Central,2026-03,2026-01,Growth,1150,0,0,0,1150,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-04,SAAS-067,Central,2026-04,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-05,SAAS-067,Central,2026-05,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-06,SAAS-067,Central,2026-06,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-07,SAAS-067,Central,2026-07,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-08,SAAS-067,Central,2026-08,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-067-09,SAAS-067,Central,2026-09,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-068-02,SAAS-068,East,2026-02,2026-02,Enterprise,0,1275,0,0,0,1275,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-03,SAAS-068,East,2026-03,2026-02,Enterprise,1275,0,100,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-04,SAAS-068,East,2026-04,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-05,SAAS-068,East,2026-05,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-06,SAAS-068,East,2026-06,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-07,SAAS-068,East,2026-07,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-08,SAAS-068,East,2026-08,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-068-09,SAAS-068,East,2026-09,2026-02,Enterprise,1375,0,0,0,0,1375,Inbound,synthetic,planning-v2-seed-20260920
SUB-069-03,SAAS-069,West,2026-03,2026-03,Scale,0,1400,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-04,SAAS-069,West,2026-04,2026-03,Scale,1400,0,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-05,SAAS-069,West,2026-05,2026-03,Scale,1400,0,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-06,SAAS-069,West,2026-06,2026-03,Scale,1400,0,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-07,SAAS-069,West,2026-07,2026-03,Scale,1400,0,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-08,SAAS-069,West,2026-08,2026-03,Scale,1400,0,0,0,0,1400,Partner,synthetic,planning-v2-seed-20260920
SUB-069-09,SAAS-069,West,2026-09,2026-03,Scale,1400,0,100,0,0,1500,Partner,synthetic,planning-v2-seed-20260920
SUB-070-04,SAAS-070,Central,2026-04,2026-04,Growth,0,1525,0,0,0,1525,Outbound,synthetic,planning-v2-seed-20260920
SUB-070-05,SAAS-070,Central,2026-05,2026-04,Growth,1525,0,0,0,0,1525,Outbound,synthetic,planning-v2-seed-20260920
SUB-070-06,SAAS-070,Central,2026-06,2026-04,Growth,1525,0,0,0,0,1525,Outbound,synthetic,planning-v2-seed-20260920
SUB-070-07,SAAS-070,Central,2026-07,2026-04,Growth,1525,0,0,0,0,1525,Outbound,synthetic,planning-v2-seed-20260920
SUB-070-08,SAAS-070,Central,2026-08,2026-04,Growth,1525,0,100,0,0,1625,Outbound,synthetic,planning-v2-seed-20260920
SUB-070-09,SAAS-070,Central,2026-09,2026-04,Growth,1625,0,0,0,0,1625,Outbound,synthetic,planning-v2-seed-20260920
SUB-071-05,SAAS-071,East,2026-05,2026-05,Enterprise,0,400,0,0,0,400,Inbound,synthetic,planning-v2-seed-20260920
SUB-071-06,SAAS-071,East,2026-06,2026-05,Enterprise,400,0,0,0,0,400,Inbound,synthetic,planning-v2-seed-20260920
SUB-071-07,SAAS-071,East,2026-07,2026-05,Enterprise,400,0,100,0,0,500,Inbound,synthetic,planning-v2-seed-20260920
SUB-071-08,SAAS-071,East,2026-08,2026-05,Enterprise,500,0,0,0,0,500,Inbound,synthetic,planning-v2-seed-20260920
SUB-071-09,SAAS-071,East,2026-09,2026-05,Enterprise,500,0,0,0,0,500,Inbound,synthetic,planning-v2-seed-20260920
SUB-072-06,SAAS-072,West,2026-06,2026-06,Scale,0,525,0,0,0,525,Partner,synthetic,planning-v2-seed-20260920
SUB-072-07,SAAS-072,West,2026-07,2026-06,Scale,525,0,0,0,0,525,Partner,synthetic,planning-v2-seed-20260920
SUB-072-08,SAAS-072,West,2026-08,2026-06,Scale,525,0,0,0,0,525,Partner,synthetic,planning-v2-seed-20260920
SUB-072-09,SAAS-072,West,2026-09,2026-06,Scale,525,0,0,0,0,525,Partner,synthetic,planning-v2-seed-20260920
SUB-073-01,SAAS-073,Central,2026-01,2026-01,Growth,0,650,0,0,0,650,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-02,SAAS-073,Central,2026-02,2026-01,Growth,650,0,0,0,0,650,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-03,SAAS-073,Central,2026-03,2026-01,Growth,650,0,0,0,0,650,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-04,SAAS-073,Central,2026-04,2026-01,Growth,650,0,0,0,0,650,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-05,SAAS-073,Central,2026-05,2026-01,Growth,650,0,100,0,0,750,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-06,SAAS-073,Central,2026-06,2026-01,Growth,750,0,0,0,0,750,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-07,SAAS-073,Central,2026-07,2026-01,Growth,750,0,0,0,0,750,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-08,SAAS-073,Central,2026-08,2026-01,Growth,750,0,0,0,0,750,Outbound,synthetic,planning-v2-seed-20260920
SUB-073-09,SAAS-073,Central,2026-09,2026-01,Growth,750,0,0,0,0,750,Outbound,synthetic,planning-v2-seed-20260920
SUB-074-02,SAAS-074,East,2026-02,2026-02,Enterprise,0,775,0,0,0,775,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-03,SAAS-074,East,2026-03,2026-02,Enterprise,775,0,0,0,0,775,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-04,SAAS-074,East,2026-04,2026-02,Enterprise,775,0,100,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-05,SAAS-074,East,2026-05,2026-02,Enterprise,875,0,0,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-06,SAAS-074,East,2026-06,2026-02,Enterprise,875,0,0,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-07,SAAS-074,East,2026-07,2026-02,Enterprise,875,0,0,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-08,SAAS-074,East,2026-08,2026-02,Enterprise,875,0,0,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-074-09,SAAS-074,East,2026-09,2026-02,Enterprise,875,0,0,0,0,875,Inbound,synthetic,planning-v2-seed-20260920
SUB-075-03,SAAS-075,West,2026-03,2026-03,Scale,0,900,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-04,SAAS-075,West,2026-04,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-05,SAAS-075,West,2026-05,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-06,SAAS-075,West,2026-06,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-07,SAAS-075,West,2026-07,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-08,SAAS-075,West,2026-08,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-075-09,SAAS-075,West,2026-09,2026-03,Scale,900,0,0,0,0,900,Partner,synthetic,planning-v2-seed-20260920
SUB-076-04,SAAS-076,Central,2026-04,2026-04,Growth,0,1025,0,0,0,1025,Outbound,synthetic,planning-v2-seed-20260920
SUB-076-05,SAAS-076,Central,2026-05,2026-04,Growth,1025,0,0,0,0,1025,Outbound,synthetic,planning-v2-seed-20260920
SUB-076-06,SAAS-076,Central,2026-06,2026-04,Growth,1025,0,0,0,0,1025,Outbound,synthetic,planning-v2-seed-20260920
SUB-076-07,SAAS-076,Central,2026-07,2026-04,Growth,1025,0,0,0,0,1025,Outbound,synthetic,planning-v2-seed-20260920
SUB-076-08,SAAS-076,Central,2026-08,2026-04,Growth,1025,0,0,0,0,1025,Outbound,synthetic,planning-v2-seed-20260920
SUB-076-09,SAAS-076,Central,2026-09,2026-04,Growth,1025,0,100,0,0,1125,Outbound,synthetic,planning-v2-seed-20260920
SUB-077-05,SAAS-077,East,2026-05,2026-05,Enterprise,0,1150,0,0,0,1150,Inbound,synthetic,planning-v2-seed-20260920
SUB-077-06,SAAS-077,East,2026-06,2026-05,Enterprise,1150,0,0,0,0,1150,Inbound,synthetic,planning-v2-seed-20260920
SUB-077-07,SAAS-077,East,2026-07,2026-05,Enterprise,1150,0,0,0,0,1150,Inbound,synthetic,planning-v2-seed-20260920
SUB-077-08,SAAS-077,East,2026-08,2026-05,Enterprise,1150,0,100,0,0,1250,Inbound,synthetic,planning-v2-seed-20260920
SUB-077-09,SAAS-077,East,2026-09,2026-05,Enterprise,1250,0,0,0,0,1250,Inbound,synthetic,planning-v2-seed-20260920
SUB-078-06,SAAS-078,West,2026-06,2026-06,Scale,0,1275,0,0,0,1275,Partner,synthetic,planning-v2-seed-20260920
SUB-078-07,SAAS-078,West,2026-07,2026-06,Scale,1275,0,100,0,0,1375,Partner,synthetic,planning-v2-seed-20260920
SUB-078-08,SAAS-078,West,2026-08,2026-06,Scale,1375,0,0,0,0,1375,Partner,synthetic,planning-v2-seed-20260920
SUB-078-09,SAAS-078,West,2026-09,2026-06,Scale,1375,0,0,0,0,1375,Partner,synthetic,planning-v2-seed-20260920
SUB-079-01,SAAS-079,Central,2026-01,2026-01,Growth,0,1400,0,0,0,1400,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-02,SAAS-079,Central,2026-02,2026-01,Growth,1400,0,0,0,0,1400,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-03,SAAS-079,Central,2026-03,2026-01,Growth,1400,0,0,0,0,1400,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-04,SAAS-079,Central,2026-04,2026-01,Growth,1400,0,0,0,0,1400,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-05,SAAS-079,Central,2026-05,2026-01,Growth,1400,0,0,0,0,1400,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-06,SAAS-079,Central,2026-06,2026-01,Growth,1400,0,100,0,0,1500,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-07,SAAS-079,Central,2026-07,2026-01,Growth,1500,0,0,0,0,1500,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-08,SAAS-079,Central,2026-08,2026-01,Growth,1500,0,0,0,0,1500,Outbound,synthetic,planning-v2-seed-20260920
SUB-079-09,SAAS-079,Central,2026-09,2026-01,Growth,1500,0,0,0,0,1500,Outbound,synthetic,planning-v2-seed-20260920
SUB-080-02,SAAS-080,East,2026-02,2026-02,Enterprise,0,1525,0,0,0,1525,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-03,SAAS-080,East,2026-03,2026-02,Enterprise,1525,0,0,0,0,1525,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-04,SAAS-080,East,2026-04,2026-02,Enterprise,1525,0,0,0,0,1525,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-05,SAAS-080,East,2026-05,2026-02,Enterprise,1525,0,100,0,0,1625,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-06,SAAS-080,East,2026-06,2026-02,Enterprise,1625,0,0,0,0,1625,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-07,SAAS-080,East,2026-07,2026-02,Enterprise,1625,0,0,0,0,1625,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-08,SAAS-080,East,2026-08,2026-02,Enterprise,1625,0,0,0,0,1625,Inbound,synthetic,planning-v2-seed-20260920
SUB-080-09,SAAS-080,East,2026-09,2026-02,Enterprise,1625,0,0,75,0,1550,Inbound,synthetic,planning-v2-seed-20260920
SUB-081-03,SAAS-081,West,2026-03,2026-03,Scale,0,400,0,0,0,400,Partner,synthetic,planning-v2-seed-20260920
SUB-081-04,SAAS-081,West,2026-04,2026-03,Scale,400,0,100,0,0,500,Partner,synthetic,planning-v2-seed-20260920
SUB-081-05,SAAS-081,West,2026-05,2026-03,Scale,500,0,0,0,0,500,Partner,synthetic,planning-v2-seed-20260920
SUB-081-06,SAAS-081,West,2026-06,2026-03,Scale,500,0,0,0,0,500,Partner,synthetic,planning-v2-seed-20260920
SUB-081-07,SAAS-081,West,2026-07,2026-03,Scale,500,0,0,0,0,500,Partner,synthetic,planning-v2-seed-20260920
SUB-081-08,SAAS-081,West,2026-08,2026-03,Scale,500,0,0,75,0,425,Partner,synthetic,planning-v2-seed-20260920
SUB-081-09,SAAS-081,West,2026-09,2026-03,Scale,425,0,0,0,0,425,Partner,synthetic,planning-v2-seed-20260920
SUB-082-04,SAAS-082,Central,2026-04,2026-04,Growth,0,525,0,0,0,525,Outbound,synthetic,planning-v2-seed-20260920
SUB-082-05,SAAS-082,Central,2026-05,2026-04,Growth,525,0,0,0,0,525,Outbound,synthetic,planning-v2-seed-20260920
SUB-082-06,SAAS-082,Central,2026-06,2026-04,Growth,525,0,0,0,0,525,Outbound,synthetic,planning-v2-seed-20260920
SUB-082-07,SAAS-082,Central,2026-07,2026-04,Growth,525,0,0,75,0,450,Outbound,synthetic,planning-v2-seed-20260920
SUB-082-08,SAAS-082,Central,2026-08,2026-04,Growth,450,0,0,0,0,450,Outbound,synthetic,planning-v2-seed-20260920
SUB-082-09,SAAS-082,Central,2026-09,2026-04,Growth,450,0,0,0,0,450,Outbound,synthetic,planning-v2-seed-20260920
SUB-083-05,SAAS-083,East,2026-05,2026-05,Enterprise,0,650,0,0,0,650,Inbound,synthetic,planning-v2-seed-20260920
SUB-083-06,SAAS-083,East,2026-06,2026-05,Enterprise,650,0,0,75,0,575,Inbound,synthetic,planning-v2-seed-20260920
SUB-083-07,SAAS-083,East,2026-07,2026-05,Enterprise,575,0,0,0,0,575,Inbound,synthetic,planning-v2-seed-20260920
SUB-083-08,SAAS-083,East,2026-08,2026-05,Enterprise,575,0,0,0,0,575,Inbound,synthetic,planning-v2-seed-20260920
SUB-083-09,SAAS-083,East,2026-09,2026-05,Enterprise,575,0,100,0,0,675,Inbound,synthetic,planning-v2-seed-20260920
SUB-084-06,SAAS-084,West,2026-06,2026-06,Scale,0,775,0,0,0,775,Partner,synthetic,planning-v2-seed-20260920
SUB-084-07,SAAS-084,West,2026-07,2026-06,Scale,775,0,0,0,0,775,Partner,synthetic,planning-v2-seed-20260920
SUB-084-08,SAAS-084,West,2026-08,2026-06,Scale,775,0,100,0,0,875,Partner,synthetic,planning-v2-seed-20260920
SUB-084-09,SAAS-084,West,2026-09,2026-06,Scale,875,0,0,0,875,0,Partner,synthetic,planning-v2-seed-20260920
SUB-085-01,SAAS-085,Central,2026-01,2026-01,Growth,0,900,0,0,0,900,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-02,SAAS-085,Central,2026-02,2026-01,Growth,900,0,0,0,0,900,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-03,SAAS-085,Central,2026-03,2026-01,Growth,900,0,0,0,0,900,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-04,SAAS-085,Central,2026-04,2026-01,Growth,900,0,0,75,0,825,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-05,SAAS-085,Central,2026-05,2026-01,Growth,825,0,0,0,0,825,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-06,SAAS-085,Central,2026-06,2026-01,Growth,825,0,0,0,0,825,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-07,SAAS-085,Central,2026-07,2026-01,Growth,825,0,100,0,0,925,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-08,SAAS-085,Central,2026-08,2026-01,Growth,925,0,0,0,925,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-085-09,SAAS-085,Central,2026-09,2026-01,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-086-02,SAAS-086,East,2026-02,2026-02,Enterprise,0,1025,0,0,0,1025,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-03,SAAS-086,East,2026-03,2026-02,Enterprise,1025,0,0,75,0,950,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-04,SAAS-086,East,2026-04,2026-02,Enterprise,950,0,0,0,0,950,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-05,SAAS-086,East,2026-05,2026-02,Enterprise,950,0,0,0,0,950,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-06,SAAS-086,East,2026-06,2026-02,Enterprise,950,0,100,0,0,1050,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-07,SAAS-086,East,2026-07,2026-02,Enterprise,1050,0,0,0,1050,0,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-08,SAAS-086,East,2026-08,2026-02,Enterprise,0,0,0,0,0,0,Inbound,synthetic,planning-v2-seed-20260920
SUB-086-09,SAAS-086,East,2026-09,2026-02,Enterprise,0,0,0,0,0,0,Inbound,synthetic,planning-v2-seed-20260920
SUB-087-03,SAAS-087,West,2026-03,2026-03,Scale,0,1150,0,0,0,1150,Partner,synthetic,planning-v2-seed-20260920
SUB-087-04,SAAS-087,West,2026-04,2026-03,Scale,1150,0,0,0,0,1150,Partner,synthetic,planning-v2-seed-20260920
SUB-087-05,SAAS-087,West,2026-05,2026-03,Scale,1150,0,100,0,0,1250,Partner,synthetic,planning-v2-seed-20260920
SUB-087-06,SAAS-087,West,2026-06,2026-03,Scale,1250,0,0,0,1250,0,Partner,synthetic,planning-v2-seed-20260920
SUB-087-07,SAAS-087,West,2026-07,2026-03,Scale,0,0,0,0,0,0,Partner,synthetic,planning-v2-seed-20260920
SUB-087-08,SAAS-087,West,2026-08,2026-03,Scale,0,0,0,0,0,0,Partner,synthetic,planning-v2-seed-20260920
SUB-087-09,SAAS-087,West,2026-09,2026-03,Scale,0,0,0,0,0,0,Partner,synthetic,planning-v2-seed-20260920
SUB-088-04,SAAS-088,Central,2026-04,2026-04,Growth,0,1275,0,0,0,1275,Outbound,synthetic,planning-v2-seed-20260920
SUB-088-05,SAAS-088,Central,2026-05,2026-04,Growth,1275,0,0,0,1275,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-088-06,SAAS-088,Central,2026-06,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-088-07,SAAS-088,Central,2026-07,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-088-08,SAAS-088,Central,2026-08,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-088-09,SAAS-088,Central,2026-09,2026-04,Growth,0,0,0,0,0,0,Outbound,synthetic,planning-v2-seed-20260920
SUB-089-05,SAAS-089,East,2026-05,2026-05,Enterprise,0,1400,0,0,0,1400,Inbound,synthetic,planning-v2-seed-20260920
SUB-089-06,SAAS-089,East,2026-06,2026-05,Enterprise,1400,0,0,0,0,1400,Inbound,synthetic,planning-v2-seed-20260920
SUB-089-07,SAAS-089,East,2026-07,2026-05,Enterprise,1400,0,0,0,0,1400,Inbound,synthetic,planning-v2-seed-20260920
SUB-089-08,SAAS-089,East,2026-08,2026-05,Enterprise,1400,0,0,0,0,1400,Inbound,synthetic,planning-v2-seed-20260920
SUB-089-09,SAAS-089,East,2026-09,2026-05,Enterprise,1400,0,0,0,0,1400,Inbound,synthetic,planning-v2-seed-20260920
SUB-090-06,SAAS-090,West,2026-06,2026-06,Scale,0,1525,0,0,0,1525,Partner,synthetic,planning-v2-seed-20260920
SUB-090-07,SAAS-090,West,2026-07,2026-06,Scale,1525,0,0,0,0,1525,Partner,synthetic,planning-v2-seed-20260920
SUB-090-08,SAAS-090,West,2026-08,2026-06,Scale,1525,0,0,0,0,1525,Partner,synthetic,planning-v2-seed-20260920
SUB-090-09,SAAS-090,West,2026-09,2026-06,Scale,1525,0,100,0,0,1625,Partner,synthetic,planning-v2-seed-20260920
